,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
0,4.218847493575586e-15,-0.032688510712338074,-0.05923738837276879,-0.0836332275069229,-0.10668376944352945,-0.12875953211943772,-0.15007128745694895,-0.17075323942475637,-0.1908969513562083,-0.21056779767484535,-0.2298139031115514,-0.24867141192206396,-0.2671677906528016,-0.2853240004733458,-0.30315598259928633,-0.3206757071360568,-0.33789193396086925,-0.35481077767360863,-0.3714361356826795,-0.38777001852064297,-0.40381280897128874,-0.4195634685156355,-0.43501970425831615,-0.4501781058744373,-0.46503425961232187,-0.47958284462346984,-0.4938177156265302,-0.5077319749916942,-0.521318036651652,-0.5345676837350206,-0.547472121430385,-0.5600220262893588,-0.5722075929425884,-0.5840185790156823,-0.5954443488804982,-0.6064739167525129,-0.6170959895394416,-0.6272990097564395,-0.6370711987436176,-0.6464006003514411,-0.6552751251951128,-0.6636825955202389,-0.6716107906667662,-0.6790474930667791,-0.6859805346627958,-0.6923978435874424,-0.6982874909022059,-0.7036377371527636,-0.7084370784614213,-0.7126742918434796,-0.7163384794047802,-0.71941911105189,-0.721906065325299,-0.7237896679496609,-0.725060727683592,-0.725710569045147,-0.7257310614877408,-0.7251146446045541,-0.7238543489473365,-0.7219438120571402,-0.7193772893192233,-0.7161496592710891,-0.7122564230100721,-0.7076936973637477,-0.7024582015003291,-0.696547236665714,-0.6899586587357872,-0.682690843264249,-0.6747426426842617,-0.6661133352818946,-0.6568025654961397,-0.6468102750075134,-0.636136623946885,-0.6247819013784883,-0.6127464239721601,-0.6000304214624452,-0.5866339070722731,-0.5725565305233734,-0.5577974105192192,-0.5423549426039269,-0.5262265769794916,-0.5094085590687856,-0.4918956231418462,-0.47368062587552473,-0.45475410182472353,-0.43510371571420076,-0.4147135760307232,-0.39356335865035097,-0.37162716483807123,-0.348871999016228,-0.32525568740152905,-0.30072394818766085,-0.27520612533294586,-0.2486087204516413,-0.22080508950248978,-0.19161797197485195,-0.16078732578235908,-0.12790392011714485,-0.09224621835363755,-0.052234633379425854,4.440892098500617e-15
1,-0.032688510712338074,-0.10621842449966482,-0.1456619178097089,-0.17908345604118403,-0.20926061840359522,-0.2372876196351708,-0.26373131179825554,-0.2889298737560698,-0.3131033323253352,-0.33640338214355925,-0.3589389259803183,-0.38079042314802414,-0.40201852513311864,-0.4226695608868463,-0.4427791759520771,-0.4623748352183895,-0.4814775972767933,-0.5001034057567881,-0.5182640510148077,-0.5359679012450432,-0.5532204688665994,-0.5700248570736534,-0.5863821178292864,-0.6022915435359577,-0.6177509084643437,-0.6327566717562738,-0.6473041508039653,-0.6613876716425638,-0.6750007014117708,-0.6881359667703234,-0.7007855612649766,-0.7129410439820612,-0.7245935312882423,-0.7357337830570678,-0.746352284451819,-0.7564393240716154,-0.7659850690522622,-0.7749796375356777,-0.7834131687731953,-0.7912758910035553,-0.7985581871417001,-0.8052506582262516,-0.811344184500262,-0.8168299839391883,-0.8216996679916868,-0.8259452942611816,-0.8295594158295531,-0.83253512690699,-0.834866104485038,-0.8365466456709671,-0.8375717003919487,-0.8379368991749929,-0.83763857573346,-0.8366737841216131,-0.835040310254634,-0.8327366776312173,-0.82976214713829,-0.82611671086093,-0.8218010798644205,-0.8168166659569935,-0.8111655574807978,-0.8048504892127445,-0.7978748064847541,-0.7902424236531295,-0.781957777057659,-0.773025772610902,-0.763451728145613,-0.7532413106210477,-0.7424004682455632,-0.7309353575105635,-0.718852265046663,-0.7061575241034008,-0.692857425313748,-0.6789581212278919,-0.6644655238784705,-0.6493851943602497,-0.633722223054679,-0.617481098682222,-0.6006655637915114,-0.583278453551529,-0.5653215137384604,-0.5467951925148143,-0.527698398853748,-0.5080282180745629,-0.48777957163411795,-0.4669448036160284,-0.4455131695701733,-0.4234701933450012,-0.40079684244694724,-0.3774684490546974,-0.3534532664634619,-0.3287104890733826,-0.303187458170721,-0.2768155854058839,-0.2495041642164679,-0.2211305044207482,-0.1915231998066652,-0.1604313278776264,-0.12746088354283286,-0.09191848793552994,-0.05223463337942609
2,-0.05923738837276879,-0.1456619178097089,-0.18962402437597264,-0.2262729228244371,-0.2590226699770596,-0.2892070091849905,-0.31751253265617047,-0.344346808261441,-0.3699739476389415,-0.39457546679232836,-0.41828137385233577,-0.4411875777460779,-0.4633663354576566,-0.4848728710300754,-0.5057497569323789,-0.526029921436878,-0.5457387773013478,-0.5648957690278996,-0.5835155241189359,-0.601608727865464,-0.619182800966732,-0.6362424339219346,-0.652790015704705,-0.6688259833195017,-0.684349111430263,-0.6993567561192677,-0.713845063211961,-0.7278091490034314,-0.7412432593255737,-0.7541409114888286,-0.7664950225769694,-0.7782980267685793,-0.7895419837377219,-0.8002186797004772,-0.8103197222893569,-0.8198366301305418,-0.8287609177508632,-0.8370841762401542,-0.8447981499312845,-0.8518948092265232,-0.8583664195914005,-0.8642056066514199,-0.8694054172597454,-0.8739593763541832,-0.8778615393864163,-0.8811065400854813,-0.8836896333083075,-0.8856067327328757,-0.8868544431619878,-0.8874300872274643,-0.8873317263140357,-0.8865581755581883,-0.8851090128185091,-0.8829845815590355,-0.8801859876345046,-0.8767150900144003,-0.8725744855304798,-0.8677674877775932,-0.8622981003396395,-0.8561709845495398,-0.8493914220229254,-0.8419652722289425,-0.8338989253768826,-0.8251992509033504,-0.815873541840642,-0.8059294553317736,-0.7953749495307885,-0.7842182170871062,-0.7724676153592431,-0.760131593434475,-0.747218615945519,-0.7337370835704196,-0.7196952499746951,-0.7051011348008849,-0.6899624321241516,-0.6742864135652439,-0.6580798249731024,-0.6413487752428495,-0.6240986154001346,-0.6063338055296862,-0.5880577664132246,-0.5692727118097873,-0.5499794560756025,-0.5301771901555368,-0.5098632167006171,-0.4890326318971893,-0.4676779371062055,-0.4457885569334531,-0.42335023080167467,-0.4003442306841715,-0.37674633533431906,-0.3525254557187037,-0.3276417475319928,-0.302043945581239,-0.2756654727139274,-0.2484185285362048,-0.22018465103805565,-0.19079863973772623,-0.16001858069068836,-0.12746088354283436,-0.09224621835363779
3,-0.0836332275069229,-0.17908345604118403,-0.22627292282443653,-0.265235161358906,-0.2998296942085463,-0.3315589105958258,-0.36119407033594275,-0.38919196799032,-0.41584807286901415,-0.4413651595098206,-0.4658883103628252,-0.4895244897569238,-0.5123542762053466,-0.5344392876007984,-0.5558270917621042,-0.5765545745665899,-0.5966503226897093,-0.6161363549518295,-0.6350294104055464,-0.6533419272137939,-0.6710828011595239,-0.688257984154683,-0.7048709646796376,-0.7209231598468978,-0.7364142404787473,-0.7513424048379291,-0.7657046125945124,-0.7794967877016682,-0.7927139967316278,-0.8053506076526551,-0.8174004328500577,-0.8288568592976767,-0.8397129680968609,-0.8499616450628847,-0.8595956836167007,-0.8686078809057989,-0.8769911278117012,-0.8847384932893301,-0.8918433033143917,-0.8982992145811969,-0.9041002829894428,-0.9092410268796631,-0.9137164849197311,-0.9175222685070178,-0.9206546085289169,-0.9231103963176805,-0.9248872186416924,-0.9259833865919085,-0.9263979582490086,-0.92613075505099,-0.9251823718212662,-0.9235541804622523,-0.921248327367071,-0.9182677246509359,-0.9146160353521781,-0.9102976527995696,-0.9053176743856668,-0.8996818700248632,-0.8933966456074315,-0.8864690017871004,-0.8789064884584041,-0.8707171552899146,-0.8619094986811902,-0.8524924055033314,-0.8424750939654605,-0.8318670519224344,-0.8206779729015522,-0.8089176900784728,-0.796596108373866,-0.7837231347724001,-0.7703086068832407,-0.7563622196648109,-0.7418934501242128,-0.7269114796705691,-0.711425113646898,-0.6954426973822289,-0.6789720278855642,-0.6620202600361091,-0.6445938057944764,-0.6266982245472114,-0.6083381021733189,-0.5895169157463985,-0.570236879903225,-0.5504987697367699,-0.5303017134905375,-0.5096429461642008,-0.4885175121218503,-0.4669179005114308,-0.44483359110890724,-0.4222504790418607,-0.3991501329734458,-0.37550881971778916,-0.35129619349093016,-0.326473489867767,-0.3009909626073059,-0.2747841117096621,-0.24776786710488716,-0.21982701281149594,-0.19079863973772704,-0.16043132787762587,-0.12790392011714485
4,-0.10668376944352945,-0.2092606184035948,-0.2590226699770596,-0.29982969420854644,-0.33589308045576355,-0.3688489040886592,-0.39953572023952155,-0.42844953404448377,-0.4559108383990269,-0.4821394013503672,-0.5072923764228745,-0.5314855982645708,-0.5548063384229801,-0.5773213737262225,-0.5990823197699793,-0.620129287932597,-0.6404934719758985,-0.6601990274316896,-0.6792644699755206,-0.6977037383895847,-0.71552701855023,-0.7327413939224671,-0.7493513680077694,-0.7653592908977602,-0.7807657130669701,-0.7955696832949942,-0.80976900320576,-0.8233604477548869,-0.8363399586956393,-0.8487028163537237,-0.8604437937668374,-0.8715572962783631,-0.8820374889327018,-0.8918784134454382,-0.9010740960729887,-0.909618647354475,-0.9175063544217248,-0.9247317663559577,-0.9312897729002583,-0.9371756767064896,-0.9423852591977648,-0.9469148400570301,-0.9507613303055532,-0.9539222789079296,-0.9563959128302058,-0.9581811704825549,-0.959277728494373,-0.9596860217968302,-0.9594072570225736,-0.9584434192731093,-0.9567972723493903,-0.9544723525880893,-0.9514729564939025,-0.9478041224043428,-0.94347160646755,-0.9384818532531197,-0.9328419613506695,-0.9265596443389796,-0.9196431875298134,-0.912101400904322,-0.9039435686650473,-0.8951793958241548,-0.8858189522369477,-0.8758726144700985,-0.8653510058661171,-0.8542649351291014,-0.8426253337128705,-0.8304431922399843,-0.8177294961202749,-0.8044951604687414,-0.7907509643455236,-0.7765074842537582,-0.7617750267329859,-0.7465635597746998,-0.7308826426592288,-0.7147413536656139,-0.6981482149325489,-0.6811111135414049,-0.6636372176406774,-0.6457328861212449,-0.6274035699626989,-0.6086537028755272,-0.5894865782230999,-0.5699042083650138,-0.5499071614399458,-0.5294943690830177,-0.5086628964736964,-0.4874076631646042,-0.4657210989264107,-0.44359271267522665,-0.4210085432882856,-0.39795044678452657,-0.3743951513473129,-0.35031297301403147,-0.32566601588181615,-0.30040554707856054,-0.274467945659639,-0.24776786710488716,-0.22018465103805565,-0.19152319980666332,-0.16078732578235908
5,-0.12875953211943772,-0.2372876196351708,-0.28920700918499076,-0.3315589105958261,-0.36884890408865856,-0.4028251212648675,-0.4343826362120581,-0.464050441741274,-0.4921701165702536,-0.5189757716703032,-0.5446347678276929,-0.5692704575308205,-0.5929758015566376,-0.6158219790196878,-0.6378640775323269,-0.6591449941925374,-0.6796981946134178,-0.699549717714363,-0.7187196676533526,-0.7372233482078221,-0.7550721424203733,-0.7722742072872173,-0.7888350318866986,-0.8047578931616179,-0.8200442339493579,-0.8346939811957866,-0.8487058175965924,-0.862077416545463,-0.8748056478198816,-0.8868867596268298,-0.8983165412777986,-0.9090904697391553,-0.9192038425207267,-0.9286518987627622,-0.9374299299133054,-0.9455333810244487,-0.9529579434128653,-0.9596996392113191,-0.965754898170409,-0.9711206269445443,-0.9757942710050991,-0.9797738692616829,-0.9830581014347587,-0.9856463282044325,-0.9875386241596217,-0.9887358035842437,-0.989239439140869,-0.9890518735444783,-0.9881762243575757,-0.9866163820802997,-0.9843770017540004,-0.9814634883409847,-0.9778819761869016,-0.9736393029115503,-0.9687429781102672,-0.963201147277481,-0.9570225513882149,-0.9502164825897368,-0.9427927364645075,-0.9347615613270508,-0.9261336050106654,-0.916919859585515,-0.9071316044278394,-0.8967803480306593,-0.8858777689107828,-0.8744356559241807,-0.8624658482535318,-0.8499801752776371,-0.8369903964723845,-0.8235081414278331,-0.8095448499946535,-0.7951117124954652,-0.7802196098515164,-0.7648790533811397,-0.7491001239210049,-0.7328924098016992,-0.716264943071044,-0.6992261331960741,-0.6817836972801129,-0.6639445855936816,-0.6457149009228765,-0.6270998098658522,-0.6081034437280602,-0.5887287860404293,-0.5689775428917853,-0.5488499911421506,-0.5283447980361229,-0.5074588035645077,-0.4861867538075056,-0.4645209689066274,-0.44245092234884453,-0.41996269726996954,-0.39703826735329567,-0.3736545181120882,-0.349781864110972,-0.3253821911565226,-0.30040554707856176,-0.2747841117096604,-0.24841852853620652,-0.22113050442074791,-0.19161797197485195
6,-0.15007128745694895,-0.2637313117982579,-0.31751253265617063,-0.36119407033594214,-0.39953572023952155,-0.4343826362120581,-0.46667890876933243,-0.49698218283165946,-0.5256523799290006,-0.5529361097238864,-0.5790096464346253,-0.6040029249550039,-0.6280139047161974,-0.6511176504498417,-0.6733723326342901,-0.6948233409590686,-0.7155061936854684,-0.7354486518784201,-0.7546722930491911,-0.7731937079322604,-0.7910254287449868,-0.8081766624315881,-0.8246538798449617,-0.8404612968653487,-0.8556012733130058,-0.8700746484960309,-0.883881027289973,-0.8970190271045336,-0.9094864935155528,-0.9212806904409564,-0.9323984693199412,-0.9428364206840604,-0.9525910106929054,-0.9616587045812459,-0.9700360784825368,-0.9777199207216818,-0.9847073233837622,-0.9909957647473531,-0.9965831830064699,-1.00146804158548,-1.0056493862664668,-1.0091268942936962,-1.0119009155890508,-1.0139725062009357,-1.0153434541143258,-1.016016297566604,-1.0159943360412504,-1.0152816341450999,-1.0138830186131265,-1.0118040687255183,-1.0090511004619855,-1.0056311447576478,-1.0015519202603633,-0.9968218010208422,-0.9914497795724543,-0.9854454258771107,-0.9788188426256662,-0.9715806173865502,-0.9637417720935342,-0.955313710353829,-0.9463081630404222,-0.9367371326086679,-0.926612836546824,-0.9159476503339992,-0.9047540502375673,-0.8930445562358086,-0.8808316753012723,-0.8681278452258101,-0.8549453791105462,-0.8412964105825758,-0.8271928397351149,-0.8126462797188022,-0.7976680038379553,-0.7822688929254131,-0.7664593826820011,-0.7502494105685334,-0.7336483617262999,-0.7166650132722412,-0.6993074761602814,-0.6815831336127589,-0.6634985748934801,-0.6450595229006507,-0.6262707536804141,-0.6071360054673439,-0.5876578741982621,-0.5678376915479879,-0.5476753802881369,-0.5271692799960126,-0.5063159335486838,-0.48510982093016997,-0.46354302076355003,-0.4416047699624212,-0.41928087455125657,-0.39655289254310633,-0.3733969448282663,-0.3497818641109717,-0.3256660158818152,-0.3009909626073062,-0.27566547271392855,-0.24950416421646618,-0.2208050895024909
7,-0.17075323942475637,-0.2889298737560698,-0.3443468082614413,-0.38919196799031985,-0.4284495340444836,-0.4640504417412779,-0.49698218283165946,-0.5278278090250633,-0.5569635330485161,-0.5846470863930809,-0.6110626937087861,-0.6363461792043539,-0.6605999925653917,-0.6839027071030229,-0.7063152955657196,-0.7278854323203814,-0.7486505363279248,-0.7686399826950768,-0.787876748987968,-0.8063786674788546,-0.8241593965705029,-0.8412291881939404,-0.8575955043948279,-0.8732635206853757,-0.8882365431371417,-0.9025163588559638,-0.9161035343155062,-0.9289976723274338,-0.9411976357385634,-0.9527017439658629,-0.9635079470044983,-0.9736139804334224,-0.9830175040997777,-0.9917162265195204,-0.9997080165385505,-1.0069910034212557,-1.013563666245191,-1.0194249132641235,-1.0245741517404103,-1.0290113486321317,-1.0327370824414877,-1.0357525864808972,-1.0380597837874834,-1.0396613139096809,-1.0405605517975085,-1.0407616190468283,-1.040269387775543,-1.039089477441365,-1.037228244946338,-1.0346927684084757,-1.031490825015448,-1.0276308634059208,-1.0231219710514732,-1.017973837132865,-1.0121967114199837,-1.0058013596727,-0.9987990160815644,-0.9912013332609223,-0.98302033029461,-0.9742683393143518,-0.9649579510655719,-0.9551019598833389,-0.9447133084648708,-0.9338050327836936,-0.9223902074455733,-0.9104818917383627,-0.8980930765768682,-0.8852366324907356,-0.8719252587482005,-0.8581714336514957,-0.8439873659805296,-0.8293849475001479,-0.8143757063814862,-0.7989707613194595,-0.7831807760540338,-0.7670159139207101,-0.7504857919628914,-0.7335994340311994,-0.7163652221671158,-0.6987908454129614,-0.6808832449971917,-0.6626485545981454,-0.6440920340704823,-0.6252179945955817,-0.606029712644577,-0.5865293293502605,-0.5667177307599448,-0.5465944028042832,-0.5261572523567418,-0.5054023819288169,-0.4843237993304005,-0.46291303303139764,-0.44115860483028446,-0.4190452744156304,-0.39655289254310566,-0.37365451811208855,-0.35031297301403086,-0.32647348986776603,-0.3020439455812375,-0.2768155854058839,-0.24860872045163962
8,-0.1908969513562083,-0.3131033323253352,-0.3699739476389408,-0.4158480728690128,-0.4559108383990261,-0.4921701165702536,-0.5256523799289999,-0.5569635330485155,-0.5864944673980681,-0.6145129567267202,-0.6412104238169115,-0.6667280435959312,-0.6911723638020942,-0.7146251783412602,-0.7371500507969899,-0.7587967864597986,-0.7796045956018951,-0.7996043926541635,-0.8188205079223282,-0.8372719896982453,-0.8549736144046085,-0.8719366845254947,-0.8881696695673242,-0.9036787290445848,-0.9184681454695887,-0.9325406877082733,-0.945897919701855,-0.9585404657167796,-0.9704682404996243,-0.9816806506641296,-0.992176772113061,-1.0019555071526625,-1.0110157240910043,-1.0193563814532873,-1.0269766384446786,-1.0338759529102939,-1.0400541677525097,-1.0455115865505755,-1.0502490389690424,-1.0542679364297365,-1.057570318446015,-1.0601588899721701,-1.0620370500969876,-1.06320891240548,-1.0636793173408279,-1.0634538369162065,-1.0625387721511768,-1.0609411436350737,-1.0586686756494355,-1.0557297743103253,-1.052133500217109,-1.047889536116694,-1.0430081501089759,-1.0375001549303788,-1.0313768638569645,-1.0246500437664394,-1.0173318658894044,-1.009434854764876,-1.000971835893113,-0.9919558825514246,-0.9824002622057498,-0.9723183829136975,-0.961723740073429,-0.9506298638286808,-0.9390502673932732,-0.92699839650984,-0.9144875802073532,-0.9015309829708271,-0.888141558384604,-0.8743320042578242,-0.8601147191871027,-0.8455017604563264,-0.8305048031167652,-0.8151351000305902,-0.7994034425966139,-0.7833201218062544,-0.7668948891975464,-0.750136917181933,-0.7330547581073446,-0.7156563012840073,-0.6979487270274595,-0.6799384565505018,-0.6616310962423223,-0.6430313744762207,-0.6241430685392123,-0.6049689185008496,-0.5855105237112531,-0.5657682159326679,-0.5457409005058382,-0.5254258527825159,-0.5048184500890833,-0.48391180727192684,-0.46269626121769847,-0.4411586048302848,-0.41928087455125557,-0.39703826735329534,-0.3743951513473113,-0.351296193490933,-0.32764174753199093,-0.3031874581707219,-0.27520612533294614
9,-0.21056779767484535,-0.3364033821435594,-0.39457546679233013,-0.4413651595098211,-0.4821394013503672,-0.518975771670304,-0.5529361097238874,-0.5846470863930795,-0.6145129567267202,-0.6428106586700026,-0.66973820379782,-0.6954416840447109,-0.7200314318825747,-0.7435922342220259,-0.7661900808400258,-0.7878767906819514,-0.8086932844067898,-0.8286719631248993,-0.8478384794381484,-0.866213084697395,-0.8838116740991677,-0.9006466120546035,-0.9167273949161778,-0.9320611913432956,-0.9466532891987964,-0.9605074699959663,-0.9736263263750302,-0.9860115341271658,-0.9976640874096432,-1.0085845036852723,-1.0187730033512665,-1.0282296678481155,-1.0369545791530925,-1.0449479428914592,-1.0522101967898496,-1.0587421058104072,-1.064544845015209,-1.0696200709952433,-1.0739699825418316,-1.07759737112851,-1.0805056616973074,-1.0826989441986044,-1.0841819963103971,-1.0849602977568877,-1.0850400366522723,-1.0844281083100096,-1.083132106977967,-1.0811603109814554,-1.0785216617788975,-1.0752257374550447,-1.0712827211937836,-1.0667033652849847,-1.061498951227021,-1.0556812464872618,-1.049262458478009,-1.0422551862931115,-1.0346723707331271,-1.0265272431228416,-1.017833273396091,-1.00860411788886,-0.9988535672440023,-0.9885954947891898,-0.9778438057063358,-0.9666123872641446,-0.9549150603386312,-0.9427655323979435,-0.9301773520792612,-0.917163865436988,-0.9037381738924493,-0.8899130938669599,-0.8757011180309482,-0.8611143780524638,-0.846164608677281,-0.8308631129195225,-0.8152207280841394,-0.7992477922793506,-0.7829541110043582,-0.7663489233129206,-0.7494408669495505,-0.7322379417261653,-0.7147474702410295,-0.696976054823796,-0.678929529296554,-0.660612903735725,-0.6420302998484878,-0.6231848737514781,-0.6040787217145656,-0.5847127625620973,-0.5650865874764509,-0.5451982631337852,-0.5250440659115607,-0.5046181103101011,-0.48391180727192684,-0.46291303303139764,-0.4416047699624167,-0.4199626972699692,-0.39795044678452657,-0.3755088197177927,-0.35252545571870464,-0.32871048907338046,-0.3007239481876605
