,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
0,4.218847493575586e-15,-0.029060091428500787,-0.05366185446911434,-0.07680457284533639,-0.09910062060358078,-0.1208342173005756,-0.14216987871005182,-0.16321490093511257,-0.1840448456380905,-0.20471589842263216,-0.22527158504269243,-0.24574673177643744,-0.2661699494082973,-0.28656526858563136,-0.3069532595108415,-0.3273518238377092,-0.34777677026109777,-0.36824224280203394,-0.3887610460414405,-0.4093448965639042,-0.43000462048002724,-0.450750310835662,-0.4715914547041551,-0.49253703703990837,-0.5135956264926652,-0.5347754470588278,-0.5560844384988616,-0.577530307761329,-0.5991205731466797,-0.6208626025652335,-0.6427636469577452,-0.6648308697285894,-0.6870713728731114,-0.7094922203494852,-0.7321004591421443,-0.7549031383819832,-0.7779073268228854,-0.8011201289210305,-0.824548699720116,-0.8482002587098212,-0.872082102794895,-0.8962016184869424,-0.920566293409123,-0.9451837271848975,-0.9700616417648146,-0.9952078912296844,-1.0206304710937657,-1.0463375271174375,-1.0723373636247366,-1.0986384513068865,-1.1252494344781154,-1.152179137734154,-1.1794365719468305,-1.2070309395092056,-1.2349716387248206,-1.2632682672110334,-1.291930624159673,-1.3209687112678328,-1.350392732116696,-1.380213089736187,-1.4104403820470255,-1.4410853948183429,-1.4721590917172522,-1.503672600955175,-1.5356371979528198,-1.568064283349451,-1.6009653555704555,-1.634351977037794,-1.668235732957529,-1.7026281814446433,-1.7375407935433134,-1.7729848814674405,-1.8089715131160757,-1.8455114106069124,-1.882614830212507,-1.9202914206722514,-1.9585500563825031,-1.9973986414315925,-2.036843879840103,-2.0768910066857424,-2.1175434740338757,-2.1588025847613577,-2.200667066458993,-2.243132576642741,-2.2861911295224937,-2.3298304336149025,-2.3740331286107907,-2.418775909219574,-2.4640285233558243,-2.5097526322070944,-2.555900520699775,-2.6024136490214054,-2.6492210396314255,-2.6962375001831402,-2.7433616916980124,-2.790474063996801,-2.8374346976824474,-2.884081114733299,-2.9302261486431607,-2.975656000204153,-3.020128645772197
1,-0.029060091428500787,-0.08373973797579655,-0.11594059006115605,-0.144305301654515,-0.17069127004792092,-0.1958356110081241,-0.22012428562474462,-0.24379102639300212,-0.26699100023411376,-0.28983403525198276,-0.31240166439661804,-0.3347567055978091,-0.35694903039239734,-0.3790192296282493,-0.4010010461073012,-0.4229230476971441,-0.4448098131272282,-0.4666827942100719,-0.4885609568239178,-0.5104612667510611,-0.5323990642917329,-0.5543883575756289,-0.5764420554107026,-0.5985721544708388,-0.6207898915217198,-0.6431058685423486,-0.6655301565959626,-0.688072382868542,-0.7107418042494885,-0.7335473700601746,-0.7564977759623948,-0.7796015106459544,-0.8028668965644229,-0.8263021257337237,-0.8499152914101906,-0.8737144163093742,-0.8977074779035535,-0.9219024312373947,-0.946307229621587,-0.9709298434992747,-0.9957782777266411,-1.0208605874641847,-1.046184892837456,-1.0717593924934334,-1.0975923761501836,-1.123692236212046,-1.15006747849914,-1.1767267321181618,-1.2036787584803013,-1.2309324594512057,-1.2584968845966982,-1.2863812374658732,-1.3145948808297236,-1.343147340768087,-1.3720483094698672,-1.4013076465803895,-1.4309353788951658,-1.4609416981598216,-1.491336956691338,-1.5221316604845079,-1.553336459408945,-1.5849621340345108,-1.61701957854533,-1.6495197791130314,-1.6824737869964228,-1.7158926855153267,-1.7497875499084767,-1.7841693989260008,-1.8190491368232597,-1.8544374842110127,-1.8903448959727256,-1.926781464179768,-1.9637568036135702,-2.001279917136603,-2.0393590377355237,-2.0780014435856047,-2.117213241951305,-2.1569991171401797,-2.1973620370654707,-2.238302912248595,-2.2798202003133197,-2.321909448202974,-2.3645627635149586,-2.407768205532632,-2.451509085801405,-2.495763167530809,-2.5405017528280047,-2.5856886469494924,-2.6312789896226314,-2.6772179453365954,-2.7234392477171316,-2.769863598161463,-2.8163969263977897,-2.8629285312164683,-2.9093291340171414,-2.9554488967294534,-3.0011154796473316,-3.0461322439662055,-3.0902767378850626,-3.1332996425479793,-3.174924391883526
2,-0.05366185446911434,-0.11594059006115567,-0.1506906185587026,-0.1808590970214775,-0.20868338862209582,-0.2350425643491917,-0.26039326509500527,-0.28501014285670245,-0.3090744191291915,-0.3327136452390128,-0.35602201325539035,-0.3790717299573978,-0.4019198421400312,-0.42461256003110137,-0.4471881179115016,-0.4696787361000527,-0.4921120078167747,-0.5145119050663902,-0.5368995246108896,-0.5592936520594098,-0.5817111958218478,-0.604167526112927,-0.6266767434682221,-0.649251894115596,-0.6719051447175689,-0.6946479256608625,-0.7174910497185042,-0.7404448112281592,-0.7635190697095162,-0.7867233209452377,-0.8100667578808384,-0.8335583231944486,-0.8572067550032451,-0.8810206268776202,-0.9050083831043627,-0.9291783699598436,-0.9535388636115592,-0.9780980951522367,-1.0028642731788664,-1.0278456042539572,-1.053050311524716,-1.0784866517243161,-1.1041629307359968,-1.1300875178634513,-1.1562688589183185,-1.1827154882065753,-1.209436039469076,-1.2364392558066866,-1.263733998596663,-1.291329255383397,-1.319234146702916,-1.347457931775927,-1.376010012978086,-1.404899938968128,-1.434137406323784,-1.4637322595012452,-1.49369448889591,-1.524034226739073,-1.5547617405163907,-1.5858874235383618,-1.617421782229259,-1.6493754196280719,-1.6817590145109553,-1.7145832954481797,-1.7478590089973898,-1.7815968811069536,-1.8158075706556904,-1.8505016138856174,-1.885689358289058,-1.921380884287419,-1.957585912781859,-1.9943136963620858,-2.031572891624269,-2.0693714096682205,-2.1077162414129336,-2.1466132538855383,-2.1860669530978574,-2.226080208527457,-2.266653933567243,-2.307786715606387,-2.349474388667705,-2.391709540774327,-2.4344809474855396,-2.477772922379342,-2.521564574741719,-2.565828964454659,-2.610532144201127,-2.655632079819045,-2.7010774411938803,-2.746806258808682,-2.792744445381766,-2.838804188411372,-2.884882228489544,-2.9308580505701083,-2.9765920316021433,-3.021923608589574,-3.0666695564619153,-3.1106224948948586,-3.153549776339077,-3.1951929417459506,-3.23526796196771
3,-0.07680457284533639,-0.14430530165451486,-0.1808590970214775,-0.21231590643413623,-0.24117370511307884,-0.2684095944599783,-0.2945292741040211,-0.3198359156064279,-0.34452896275172135,-0.3687483992731295,-0.3925973203188514,-0.41615455074785496,-0.4394822051295965,-0.4626304694294432,-0.48564076040691995,-0.5085478896293667,-0.5313815911881177,-0.5541676283754864,-0.5769286134223945,-0.5996846266386127,-0.6224536921615996,-0.6452521491778803,-0.6680949456112528,-0.6909958734008507,-0.713967759157516,-0.7370226202999223,-0.7601717941781814,-0.7834260458384931,-0.8067956587372638,-0.8302905117240741,-0.8539201448765027,-0.8776938162151483,-0.9016205509050182,-0.9257091842245514,-0.9499683993313488,-0.9744067606558828,-0.999032743597941,-1.0238547610756101,-1.0488811873758195,-1.074120379673437,-1.0995806975183324,-1.125270520533646,-1.1511982645208922,-1.177372396126853,-1.2038014461916586,-1.2304940218657319,-1.257458817554417,-1.2847046247221772,-1.3122403405623717,-1.3400749755131849,-1.3682176595746391,-1.3966776473550075,-1.4254643217470293,-1.4545871961040082,-1.4840559147531531,-1.5138802516468877,-1.544070106912417,-1.5746355010138349,-1.6055865661893527,-1.6369335347672274,-1.6686867238964924,-1.7008565161517335,-1.733453335382558,-1.7664876170771528,-1.7999697723927206,-1.8339101448718003,-1.8683189587099078,-1.9032062572633766,-1.9385818302844637,-1.9744551281392735,-2.0108351610000996,-2.0477303807031038,-2.0851485426209853,-2.1230965445150893,-2.161580238898393,-2.2006042149580027,-2.2401715455521476,-2.280283494213116,-2.3209391764597735,-2.3621351690606334,-2.403865060208578,-2.4461189328994535,-2.4888827731898377,-2.5321377945061694,-2.5758596688731217,-2.6200176559427795,-2.6645736211967486,-2.7094809358719103,-2.754683253297848,-2.800113159771364,-2.8456907032467,-2.8913218104752456,-2.9368966133300334,-2.9822877184553658,-3.0273484715937213,-3.0719112892881446,-3.115786156111928,-3.1587594145136495,-3.2005930052519074,-3.2410243464441364,-3.2797670641168812
4,-0.09910062060358078,-0.17069127004792117,-0.20868338862209623,-0.24117370511307898,-0.2708638056896237,-0.29880769437583843,-0.32554967710660804,-0.35141542662643394,-0.37661879513371865,-0.4013096152573577,-0.4255980466686741,-0.44956817307246477,-0.4732861409031738,-0.4968053024577878,-0.5201696112385004,-0.5434159456904746,-0.5665757483942094,-0.5896762125921546,-0.6127411604162448,-0.6357917057144151,-0.6588467629911394,-0.6819234442306008,-0.7050373725989527,-0.7282029335565589,-0.7514334781763519,-0.7747414895026136,-0.7981387199988011,-0.8216363061423063,-0.8452448647805436,-0.8689745748017771,-0.8928352468844221,-0.9168363834940826,-0.9409872308450826,-0.9652968241953451,-0.9897740275733145,-1.0144275688238962,-1.0392660706929384,-1.0642980785359581,-1.0895320851291748,-1.1149765529730182,-1.140639934406202,-1.1665306897882375,-1.1926573039574933,-1.2190283011284442,-1.2456522583536913,-1.2725378176425917,-1.2996936967974608,-1.327128698999634,-1.354851721150119,-1.38287176094252,-1.4111979226186107,-1.4398394213288552,-1.4688055859904097,-1.4981058605032962,-1.5277498031507575,-1.5577470839713596,-1.588107479847738,-1.618840867008801,-1.649957210587992,-1.6814665508184619,-1.7133789853758965,-1.7457046472994455,-1.7784536778295714,-1.8116361933964626,-1.8452622458723735,-1.8793417750633745,-1.9138845522581167,-1.9489001134705461,-1.9843976808073176,-2.0203860701553222,-2.0568735831174365,-2.0938678808213482,-2.131375836884336,-2.169403366432655,-2.2079552276457597,-2.2470347918216875,-2.2866437774409665,-2.326781943146451,-2.367446733962707,-2.4086328744648466,-2.450331901994877,-2.4925316324468993,-2.5352155506493586,-2.5783621170319564,-2.621943982171515,-2.665927101093692,-2.7102697400363143,-2.7549213699750132,-2.7998214438519473,-2.8448980584762995,-2.890066507888357,-2.935227743060516,-2.9802667636430398,-3.0250509815246134,-3.0694286136403117,-3.1132271828618525,-3.1562522306659235,-3.1982863726545796,-3.239088856003113,-3.278395803401032,-3.3159213464289308
5,-0.1208342173005756,-0.19583561100812438,-0.2350425643491924,-0.2684095944599783,-0.29880769437583843,-0.32735503426691437,-0.35462820400370654,-0.38097172728227063,-0.40661154625614176,-0.43170576880665434,-0.4563704972559472,-0.4806942434158929,-0.5047465515006693,-0.5285834439867082,-0.5522510147444532,-0.5757878867812164,-0.5992269450310987,-0.6225965899719732,-0.645921665028251,-0.6692241561476212,-0.6925237286775099,-0.7158381457452271,-0.7391835988178651,-0.7625749721545033,-0.786026056793026,-0.8095497255216587,-0.8331580773383531,-0.8568625577959488,-0.8806740601048147,-0.9046030107432603,-0.928659442491552,-0.9528530571773234,-0.9771932799422245,-1.001689306472309,-1.0263501443493719,-1.051184649457064,-1.0762015581987372,-1.1014095161429183,-1.1268171035986003,-1.152432858529924,-1.1782652971436718,-1.2043229324195388,-1.2306142907996465,-1.2571479272077624,-1.2839324385287232,-1.3109764756428481,-1.3382887540776707,-1.3658780633090288,-1.3937532747146042,-1.4219233481544917,-1.4503973371247179,-1.4791843924001227,-1.5082937640518697,-1.5377348016914827,-1.5675169527570634,-1.597649758617326,-1.628142848224559,-1.6590059289977943,-1.6902487745610442,-1.7218812088978155,-1.7539130864104573,-1.7863542672903474,-1.8192145875105208,-1.852503822644643,-1.886231644593023,-1.9204075701557883,-1.9550409002326474,-1.990140648245496,-2.025715456171822,-2.061773496339885,-2.0983223568687785,-2.1353689083340903,-2.1729191489004935,-2.2109780247841218,-2.249549222488149,-2.2886349287957035,-2.328235554006062,-2.3683494133701672,-2.4089723611290403,-2.450097371001067,-2.4917140564271385,-2.5338081234048104,-2.5763607483769384,-2.619347873463837,-2.6627394114407807,-2.706498353402493,-2.7505797731980826,-2.794929724690253,-2.8394840309695213,-2.884166969175461,-2.928889860931536,-2.9735495870168847,-3.0180270562133664,-3.062185672662138,-3.1058698637827202,-3.1489037518089313,-3.1910900757751017,-3.2322094961403596,-3.272020439012715,-3.3102596577828844,-3.346643702234591
6,-0.14216987871005182,-0.2201242856247449,-0.26039326509500527,-0.2945292741040211,-0.32554967710660715,-0.35462820400370654,-0.3823694456331802,-0.409134298773055,-0.43515921892928566,-0.4606095174544584,-0.4856064741500794,-0.510242461582762,-0.5345899881542463,-0.5587074068337183,-0.5826426801571322,-0.6064359544870048,-0.6301213742327955,-0.6537283938682881,-0.6772827481607974,-0.7008071837671659,-0.7243220204586935,-0.7478455882953908,-0.7713945728859135,-0.7949842914735148,-0.818628916226569,-0.8423416567197598,-0.866134910504834,-0.8900203884649232,-0.914009220048374,-0.9381120423038299,-0.962339075764977,-0.9867001895759635,-1.0112049577484912,-1.0358627080571463,-1.0606825647811853,-1.0856734862672217,-1.1108442981024238,-1.136203722540174,-1.161760404701296,-1.1875229359771067,-1.2134998749808936,-1.2396997663280622,-1.266131157469238,-1.2928026137525235,-1.319722731849267,-1.346900151640398,-1.37434356662639,-1.4020617328923344,-1.4300634766292175,-1.458357700182927,-1.4869533865723996,-1.5158596023877613,-1.5450854989467733,-1.5746403115533032,-1.6045333566639326,-1.634774026727293,-1.665371782414864,-1.696336141910334,-1.7276766668667929,-1.7594029445753456,-1.7915245658144778,-1.8240510977648356,-1.8569920512779956,-1.890356841677782,-1.9241547421479896,-1.9583948286176605,-1.993085914893147,-2.028236476601761,-2.0638545623029714,-2.0999476898867866,-2.136522726112433,-2.173585746841775,-2.211141875188139,-2.2491950944317467,-2.2877480321469412,-2.326801711545371,-2.36635526556761,-2.40640560876039,-2.4469470614712345,-2.487970920396255,-2.5294649690599718,-2.5714129214304804,-2.6137937916382312,-2.656581182752017,-2.6997424878800413,-2.7432379976456844,-2.7870199095192896,-2.8310312367923864,-2.8752046184352866,-2.9194610360058624,-2.963708450542971,-3.0078403813670542,-3.0517344602953957,-3.0952510092482863,-3.138231706687236,-3.180498428585418,-3.22185237198185,-3.262073592210923,-3.3009211062906685,-3.338133731257899,-3.3734318328687625
7,-0.16321490093511257,-0.2437910263930024,-0.28501014285670245,-0.3198359156064285,-0.35141542662643316,-0.3809717272822703,-0.409134298773054,-0.4362786083893363,-0.46265047642200907,-0.4884216358888673,-0.5137179852545904,-0.5386353430254103,-0.563248864424004,-0.5876189840073316,-0.6117953336660632,-0.6358194206631217,-0.6597265144161699,-0.6835470105773315,-0.7073074394554609,-0.7310312261765565,-0.7547392736357903,-0.7784504164457637,-0.8021817793179168,-0.8259490635330297,-0.8497667785355639,-0.8736484311156355,-0.8976066814304666,-0.9216534728233672,-0.9458001407361295,-0.9700575047896077,-0.9944359471990861,-1.0189454800076028,-1.0435958031005004,-1.0683963545649735,-1.0933563546481826,-1.1184848443246491,-1.1437907192914394,-1.169282760056316,-1.1949696586604253,-1.220860042476498,-1.2469624954407508,-1.2732855770076852,-1.2998378390587946,-1.3266278409462753,-1.3536641628092492,-1.3809554172612633,-1.4085102595125196,-1.4363373959573793,-1.4644455912262595,-1.492843673670158,-1.5215405392150123,-1.5505451534912433,-1.5798665521103168,-1.6095138389243175,-1.6394961820657616,-1.6698228075221815,-1.7005029899527586,-1.7315460404014602,-1.7629612905017835,-1.7947580727012211,-1.8269456959578656,-1.8595334162753574,-1.8925304013449988,-1.9259456884525439,-1.9597881346813082,-1.9940663582996279,-2.0287886700584297,-2.0639629929402994,-2.099596768693683,-2.1356968492513566,-2.172269370869878,-2.2093196085331974,-2.2468518078387567,-2.2848689912265034,-2.3233727350219806,-2.362362913345924,-2.401837404501084,-2.4417917549909633,-2.482218795870993,-2.5231082057023513,-2.5644460140051377,-2.60621403883738,-2.648389252021076,-2.6909430656821853,-2.7338405342773098,-2.7770394672905034,-2.820489449478178,-2.86413076814237,-2.9078932506863424,-2.9516950209596424,-2.995441189965996,-3.039022505726725,-3.0823139987663306,-3.1251736740113807,-3.1674413168583273,-3.208937500421232,-3.2494629016551118,-3.2887980546067297,-3.326703687030838,-3.3629217985891446,-3.3971776404158707
8,-0.1840448456380905,-0.26699100023411404,-0.3090744191291915,-0.3445289627517215,-0.3766187951337193,-0.40661154625614226,-0.43515921892928566,-0.4626504764220098,-0.48933962692851346,-0.5154042276005909,-0.5409743680218102,-0.5661489949476988,-0.5910056671198599,-0.6156067096710782,-0.6400032707321228,-0.6642380935261729,-0.6883474689405116,-0.7123626468254559,-0.7363108790672794,-0.7602162056702545,-0.7841000574294755,-0.8079817251061202,-0.8318787297207509,-0.8558071184505646,-0.8797817037603203,-0.9038162586640143,-0.9279236776892353,-0.9521161107418942,-0.9764050753485612,-1.0008015514900817,-1.0253160623003166,-1.049958743196746,-1.074739401471837,-1.09966756796073,-1.1247525420799898,-1.1500034312808995,-1.1754291857619905,-1.201038629126911,-1.2268404855458772,-1.2528434038748415,-1.2790559791009573,-1.3054867714114473,-1.3321443231228578,-1.359037173655928,-1.3861738726962947,-1.4135629916410748,-1.4412131333948657,-1.4691329405446605,-1.4973311019106137,-1.5258163574377444,-1.55459750136162,-1.5836833835481452,-1.6130829088731125,-1.6428050344703222,-1.6728587646372215,-1.7032531431432947,-1.7339972426381147,-1.7651001508019628,-1.7965709528215774,-1.828418709705385,-1.8606524318758448,-1.8932810473893715,-1.9263133640358823,-1.9597580244581971,-1.9936234533049628,-2.0279177952874274,-2.0626488428483194,-2.097823951968231,-2.1334499444291644,-2.169532994624376,-2.206078498746103,-2.243090923897548,-2.2805736343607257,-2.3185286919088752,-2.3569566266818915,-2.395856174750377,-2.435223978085013,-2.475054242235254,-2.515338346621006,-2.55606440198009,-2.59721674922602,-2.6387753938064713,-2.6807153696767694,-2.7230060273029015,-2.7656102407978005,-2.8084835305162987,-2.851573099366697,-2.8948167839564753,-2.938141925728017,-2.981464172743737,-3.024686230046716,-3.067696585844456,-3.1103682523708627,-3.1525575742788856,-3.1941031736830294,-3.2348251190271053,-3.274524423811399,-3.3129829992089648,-3.3499641992527693,-3.3852141052259843,-3.4184636929887975
9,-0.20471589842263216,-0.2898340352519832,-0.3327136452390128,-0.3687483992731297,-0.4013096152573577,-0.43170576880665434,-0.4606095174544589,-0.4884216358888658,-0.5154042276005907,-0.5417402014593427,-0.5675634998312891,-0.5929759460857581,-0.6180573095881238,-0.6428716544605191,-0.6674715234367008,-0.6919007963348277,-0.7161967030676465,-0.7403912783326901,-0.764512436534627,-0.7885847816981545,-0.8126302282735367,-0.836668484313774,-0.8607174327213157,-0.8847934358126487,-0.9089115813770786,-0.9330858835249055,-0.957329448191158,-0.9816546107127293,-1.0060730511230103,-1.0305958915052271,-1.0552337787770079,-1.0799969555496811,-1.1048953211515227,-1.129938484478077,-1.1551358100020785,-1.1804964580165058,-1.20602941997948,-1.2317435496661995,-1.2576475907013707,-1.283750200938312,-1.3100599740626238,-1.3365854587247215,-1.3633351754434773,-1.3903176314699062,-1.4175413337533438,-1.4450148001111702,-1.4727465686655146,-1.5007452055752057,-1.529019311057785,-1.557577523663501,-1.5864285227303363,-1.6155810289151904,-1.6450438026611023,-1.6748256404225297,-1.7049353684300224,-1.7353818337309974,-1.7661738921940036,-1.7973203931091577,-1.8288301599560015,-1.8607119668411907,-1.892974510030849,-1.9256263739146928,-1.9586759906402287,-1.9921315925432046,-2.0260011563744196,-2.0602923381799947,-2.0950123975319443,-2.1301681096248886,-2.1657656635528837,-2.2018105448544434,-2.2383074001635985,-2.2752598815287244,-2.31267046765926,-2.3505402590339175,-2.3888687434559137,-2.427653528275758,-2.466890035129679,-2.50657115267399,-2.546686842453206,-2.5872236927486565,-2.6281644150540107,-2.669487277764669,-2.7111654718185094,-2.7531664034744643,-2.79545091027618,-2.8379723976634432,-2.880675895836985,-2.9234970395608477,-2.9663609778357753,-3.0091812260592006,-3.05185848066241,-3.094279425525564,-3.1363155708748947,-3.1778221788870558,-3.2186373456355972,-3.2585813257320284,-3.297456202950691,-3.335046025558056,-3.3711175365266226,-3.4054216330819247,-3.4376956832778935
